"code","description"
P000001789          ,Tab Levera XR 750 MG
P000001790          ,Tab Levexx 500 MG (60 Tab )
P000001791          ,Tab Levipil 1 GM
P000001792          ,Tab Levipil 250 MG
P000001793          ,Tab Levipil 500 MG
P000001794          ,Tab Levipil 750 MG
P000001795          ,Tab Levoflox 250 MG
P000001804          ,Tab Limcee
P000001805          ,Tab Linid 600 MG
P000001806          ,Tab Linospan 600 MG
P000001807          ,Tab Linowin 600 MG
P000001808          ,Tab Liofen 10 MG
P000001809          ,Tab Liofen 5 MG
P000001810          ,Tab Liofen XL 10 MG
P000001819          ,Tab Lipigo 20 MG
P000001820          ,Tab Lipitas 20 MG
P000001821          ,Tab Livogen
P000001822          ,Tab Livogen Z
P000001823          ,Tab Lobet
P000001824          ,Tab Lodoz 2.5 MG
P000001825          ,Tab Lodoz 5 MG
P000001826          ,Tab Lomotil
P000001827          ,Tab Lonazep MD 0.25 MG
P000001828          ,Tab Lonazep MD 0.5 MG
P000001829          ,Tab Longifene DS
P000001830          ,Tab Lopamide
P000001831          ,Tab Losar 25 MG
P000001832          ,Tab Losar 50 MG
P000001833          ,Tab Losar A
P000001834          ,Tab Losar H
P000001835          ,Tab Lozapin 25 MG
P000001836          ,Tab LTK 25 MG
P000001837          ,Tab LTK 50 MG
P000001838          ,Tab LTK AM
P000001839          ,Tab LTK H
P000001840          ,Tab Lupibose 62.5 MG
P000001841          ,Tab Lupiheme
P000001842          ,Tab Lyser D
P000001843          ,Tab Macitent 10 MG
P000001844          ,Tab Macpril 2.5 MG
P000001845          ,Tab Macpril 5 MG
P000001846          ,Tab Malirid
P000001847          ,Tab Malirid DS
P000001848          ,Tab Marzon 375 MG
P000001849          ,Tab Marzon Duo
P000001850          ,Tab Mazetol 100 MG
P000001851          ,Tab Mazetol 200 MG
P000001852          ,Tab Mazetol SR 200 MG
P000001853          ,Tab Mazetol SR 400 MG
P000001854          ,Tab Mbson SL
P000001855          ,Tab Medrol 16 MG
P000001856          ,Tab Medrol 4 MG
P000001857          ,Tab Medrol 8 MG
P000001858          ,Tab Meftal Spas
P000001859          ,Tab Melzap MD 0.25 MG
P000001860          ,Tab Melzap MD 0.5 MG
P000001861          ,Tab Mesacol OD 1200 MG
P000001862          ,Tab Met XL 25 MG
P000001863          ,Tab Met XL 50 MG
P000001864          ,Tab Met XL AM 50/5 MG
P000001865          ,Tab Met XL R 25/2.5 MG
P000001866          ,Tab Met XL R 25/5 MG
P000001867          ,Tab Met XL R 50/5 MG
P000001868          ,Tab Met XL Trio 50 MG
P000001869          ,Tab Methergin
P000001870          ,Tab Metocard AM
P000001879          ,Tab Metpure XL 25 MG
P000001880          ,Tab Metrogyl 200 MG
P000001881          ,Tab Metrogyl 400 MG
P000001882          ,Tab Migrabeta Plus
P000001883          ,Tab Migranil EC
P000001884          ,Tab Minipress XL 2.5 MG
P000001885          ,Tab Minipress XL 5 MG
P000001886          ,Tab Minirin 0.1 MG (15 Tab)
P000001887          ,Tab Minirin 0.2 MG
P000001888          ,Tab Minoz 100 MG
P000001889          ,Tab Mirtaz 7.5 MG
P000001890          ,Tab Misonac SR
P000001891          ,Tab Misoprost 200 MG
P000001892          ,Tab Misoprost 600 MG
P000001893          ,Tab MMF
P000001894          ,Tab Mobiswift D
P000001895          ,Tab Modalert 100 MG
P000001896          ,Tab Mondeslor
P000001897          ,Tab Monit 30 SR
P000001898          ,Tab Monit GTN 2.6 (30 Tab)
P000001899          ,Tab Monit GTN 2.6 (60 Tab)
P000001900          ,Tab Monit GTN 6.4 (30 Tab)
P000001909          ,Tab Moxif 400 MG
P000001910          ,Tab Moxovas 0.2 MG
P000001911          ,Tab Moxovas 0.3 MG
P000001912          ,Tab Moxyple CV 625 MG
P000001913          ,Tab Mprol 25 MG
P000001914          ,Tab Mprol 50 MG
P000001915          ,Tab Mprol AM 25/5 MG
P000001924          ,Tab Mycobutol 600 MG
P000001925          ,Tab Mycobutol 800 MG
P000001926          ,Tab Myonit Insta (30 Tab)
P000001927          ,Tab Myonit SR 2.6 MG (30 Tab)
P000001928          ,Tab Mysoline 250 MG
P000001929          ,Tab Naprosyn 250 MG
P000001930          ,Tab Naprosyn 500 MG
P000001939          ,Tab Nebi 2.5 MG
P000001940          ,Tab Nebi 5 MG
P000001941          ,Tab Nebi AM
P000001942          ,Tab Nebicard 2.5 MG
P000001943          ,Tab Nebicard 5 MG
P000001944          ,Tab Nebicard SM
P000001945          ,Tab Nebicard T
P000001946          ,Tab Nebicard V
P000001947          ,Tab Nefrosave
P000001948          ,Tab Neksium 40 MG
P000001949          ,Tab Neo Mercazole 10 MG
P000001950          ,Tab Neo Mercazole 20 MG
P000001951          ,Tab Neo Mercazole 5 MG
P000001952          ,Tab Nervz D
P000001953          ,Tab Neudulox 20 MG
P000001954          ,Tab Neudulox 30 MG
P000001955          ,Tab Neurobion forte
P000001956          ,Tab Neutahist 16 MG
P000001957          ,Tab Nevelol 2.5 MG
P000001958          ,Tab Nevelol 5 MG
P000001959          ,Tab Nevelol AM
P000001960          ,Tab Nevelol H
P000001961          ,Tab New CH 12.5 MG
P000001962          ,Tab New GTN 2.6 MG
P000001963          ,Tab Newcita Plus
P000001964          ,Tab Nexito 10 MG
P000001965          ,Tab Nexito 5 MG
P000001966          ,Tab Nexito Forte
P000001967          ,Tab Nexito LS
P000001968          ,Tab Nexito Plus
P000001969          ,Tab Nexpro 20 MG
P000001970          ,Tab Nexpro 40 MG
P000001971          ,Tab Nexpro Fast 20 MG
P000001972          ,Tab Nexpro Fast 40 MG
P000001973          ,Tab Nextril 50 MG
P000001974          ,Tab Niacin MF
P000001975          ,Tab Nicardia CD Retard 30 MG
P000001984          ,Tab Nikoran 10 MG
P000001985          ,Tab Nikoran 5 MG
P000001986          ,Tab Nikoran OD 10 MG
P000001987          ,Tab Niloxid
P000001988          ,Tab Nimeson P
P000001989          ,Tab Nimeson TN
P000001990          ,Tab Nimi Rapitab 100 MG
P000001999          ,Tab Nitrolong 2.6 MG (30 Tab)
P000002000          ,Tab Nitrosun 10 MG
P000002001          ,Tab Nizonide 500 MG
P000002002          ,Tab Nizonide DT 200 MG
P000002003          ,Tab Nodon 5 MG
P000002004          ,Tab Nodon AM 2.5/2.5 MG
P000002005          ,Tab Nodon AM 5/5 MG
P000002014          ,Tab Novastat 40 MG
P000002015          ,Tab Novastat 5 MG
P000002016          ,Tab Novastat CV 10 MG
P000002017          ,Tab Novastat CV 20 MG
P000002018          ,Tab Novastat Gold 10 MG
P000002019          ,Tab Novastat Gold 20 MG
P000002020          ,Tab Novelon (21 Tab)
P000002029          ,Tab OF 400 MG
P000002030          ,Tab Oflomac 200 MG
P000002031          ,Tab Oflox 200 MG
P000002032          ,Tab Oflox 400 MG
P000002033          ,Tab Oflox OZ
P000002034          ,Tab Oflox TZ
P000002035          ,Tab Oleanz 10 MG
P000002036          ,Tab Oleanz 5 MG
P000002037          ,Tab Oleptal DT 150 MG
P000002038          ,Tab Olimelt 5 MG
P000002039          ,Tab Oliza 10 MG
P000002040          ,Tab Oliza 2.5 MG
P000002041          ,Tab Oliza 5 MG
P000002042          ,Tab Olmezest 20 MG
P000002043          ,Tab Olmezest 40 MG
P000002044          ,Tab Olmezest AM 20 MG
P000002045          ,Tab Olmezest AM 40 MG
P000002046          ,Tab Olmezest Beta 25 MG
P000002047          ,Tab Olmezest Beta 50 MG
P000002048          ,Tab Olmezest CH 40 MG
P000002049          ,Tab Olmezest H 20 MG
P000002050          ,Tab Olmezest H 40 MG
P000002059          ,Tab Ondero 5 MG
P000002060          ,Tab Ondero Met 2.5/1000 MG
P000002061          ,Tab Ondero Met 2.5/500 MG
P000002062          ,Tab Opiprol 50 MG
P000002063          ,Tab Opsutan 10 MG
P000002064          ,Tab Orcibest 10 MG
P000002065          ,Tab Orofer XT
P000002066          ,Tab Orofer XT Total
P000002067          ,Tab Orokinase
P000002068          ,Tab Oson O
P000002069          ,Tab Ostee Strong
P000002070          ,Tab Osteeflex UC
P000002071          ,Tab Osteokind Mini
P000002072          ,Tab Otra P
P000002073          ,Tab Otski
P000002074          ,Tab Oxetol 150 MG
P000002075          ,Tab Oxetol 300 MG
P000002076          ,Tab Oxetol 450 MG
P000002077          ,Tab Oxra 10 MG
P000002078          ,Tab Oxramet XR 10/1000 MG
P000002079          ,Tab Oxramet XR 10/500 MG
P000002080          ,Tab P Rozzip (30 Tab)
P000002089          ,Tab Panazep 25 MG
P000002090          ,Tab Pantocid 20 MG
P000002091          ,Tab Pantocid 40 MG
P000002092          ,Tab Pantodac 40 MG
P000002093          ,Tab Paraxin 500
P000002094          ,Tab Penegra 25 MG
P000002095          ,Tab Penegra 50 MG
P000002096          ,Tab Pentanerv NT 100/10 MG
P000002097          ,Tab Pentanerv NT 400/10 MG
P000002098          ,Tab Pentids 400 MG
P000002099          ,Tab Pentonir 40 MG
P000002100          ,Tab Pexep CR 25 MG
P000002101          ,Tab Phenergan 10 MG
P000002102          ,Tab Phenergan 25 MG
P000002103          ,Tab Phlogam
P000002104          ,Tab Pioz 15 MG
P000002105          ,Tab Pioz 7.5 MG
P000002106          ,Tab Piranulin
P000002107          ,Tab Piratropic Plus
P000002108          ,Tab Pirfenex 200 MG
P000002109          ,Tab Pivohenz
P000002110          ,Tab Placida
P000002111          ,Tab Placida Plus
P000002112          ,Tab Planep 25 MG
P000002113          ,Tab Planep T 10 Kit
P000002114          ,Tab Plavix 75 MG
P000002115          ,Tab Pletoz 100 MG
P000002116          ,Tab Pletoz 50 MG
P000002117          ,Tab Powergesic MR
P000002118          ,Tab Pramipex 0.125 MG
P000002119          ,Tab Pramipex 0.25 MG
P000002120          ,Tab Pramipex 0.5 MG
P000002121          ,Tab Pramipex ER 1.5 MG
P000002122          ,Tab Pramipex ER 3 MG
P000002123          ,Tab Prasita 10 MG
P000002124          ,Tab Prax 10 MG
P000002125          ,Tab Prazopress XL 5 MG
P000002134          ,Tab Prolomet R 50 MG
P000002135          ,Tab Prolomet XL 100 MG
P000002136          ,Tab Prolomet XL 12.5 MG
P000002137          ,Tab Prolomet XL 25 MG
P000002138          ,Tab Prolomet XL 50 MG
P000002139          ,Tab Prostol
P000002140          ,Tab Prothiaden 25 MG
P000002141          ,Tab Prothiaden 50 MG
P000002142          ,Tab Prothiaden 75 MG
P000002143          ,Tab Pruease 1 MG
P000002144          ,Tab Pruease 2 MG
P000002145          ,Tab Pruvict 1 MG
P000002146          ,Tab Pruvict 2 MG
P000002147          ,Tab PTH 30 MG
P000002148          ,Tab PTU 50 MG
P000002149          ,Tab Pulmoclear
P000002150          ,Tab Pulmoday 20 MG
P000002151          ,Tab Pulmofib
P000002152          ,Tab Pulmonext 5 MG
P000002153          ,Tab Pulmonext Kit
P000002154          ,Tab Pyzina 750 MG
P000002155          ,Tab Q Mind 25 MG
P000002156          ,Tab Qfen SP
P000002157          ,Tab Qutan 100 MG
P000002158          ,Tab Qutan 25 MG
P000002159          ,Tab Qutan 50 MG
P000002160          ,Tab Qutan SR 200
P000002161          ,Tab R Loc D
P000002162          ,Tab Rabekind 20 MG
P000002163          ,Tab Rablet 20 MG
P000002164          ,Tab Raciper 40 MG
P000002165          ,Tab Ramihart 2.5 MG
P000002166          ,Tab Ramihart 5 MG
P000002167          ,Tab Ramihart H 2.5 MG
P000002168          ,Tab Ramihart H 5 MG
P000002169          ,Tab Ramilat 2.5 MG
P000002170          ,Tab Ramilat 5 MG
P000002171          ,Tab Ramipres 2.5 MG
P000002172          ,Tab Ramipres 5 MG
P000002173          ,Tab Ramistar 2.5 MG
P000002174          ,Tab Ramistar 5 MG
P000002175          ,Tab Ramm 2.5 MG
P000002176          ,Tab Ramm 5 MG
P000002177          ,Tab Rancad 500 MG
P000002178          ,Tab Ranolaz 500 MG
P000002179          ,Tab Ranolaz OD 1 GM
P000002180          ,Tab Ranozex 500 MG
P000002181          ,Tab Rantac 150 MG
P000002182          ,Tab Rantac 300 MG
P000002183          ,Tab Rantac OD 300 MG
P000002184          ,Tab Rasalact 1 MG
P000002185          ,Tab Razo 20 MG
P000002194          ,Tab Renolog
P000002195          ,Tab Respidon 1 MG
P000002196          ,Tab Respidon 2 MG
P000002197          ,Tab Respin LS
P000002198          ,Tab Respin Plus
P000002199          ,Tab Reunion
P000002200          ,Tab Revlamer 400 MG
P000002201          ,Tab Revlamer 800 MG
P000002202          ,Tab Revocon 25 MG
P000002203          ,Tab Rifagut 200 MG
P000002204          ,Tab Rifagut 400 MG
P000002205          ,Tab Rifagut 550 MG
P000002206          ,Tab Risdone 1 MG
P000002207          ,Tab Risdone 2 MG
P000002208          ,Tab Rivotril 0.5 MG
P000002209          ,Tab Rivotril 2 MG
P000002210          ,Tab Robinax
P000002211          ,Tab Roliten 2 MG
P000002212          ,Tab Rolosol
P000002213          ,Tab Ropark 0.5 MG
P000002214          ,Tab Ropark 1 MG
P000002215          ,Tab Roseday 10 MG
P000002216          ,Tab Roseday 20 MG
P000002217          ,Tab Roseday 40 MG
P000002218          ,Tab Rosenir 10 MG
P000002219          ,Tab Rosenir 20 MG
P000002220          ,Tab Rosenir 40 MG
P000002221          ,Tab Rosenir 5 MG
P000002222          ,Tab Rosevast 10 MG
P000002223          ,Tab Rosevast 20 MG
P000002224          ,Tab Rosevast 40 MG
P000002225          ,Tab Rosuless 10 MG
P000002226          ,Tab Rosumac 10 MG
P000002227          ,Tab Rosumac 5 MG
P000002228          ,Tab Rosuson 10 MG
P000002229          ,Tab Rosuson 20 MG
P000002230          ,Tab Rosuson 40 MG
P000002231          ,Tab Rosuson 5 MG
P000002232          ,Tab Rosuvas 10 MG
P000002233          ,Tab Rosuvas 20 MG
P000002234          ,Tab Rosuvas 40 MG
P000002235          ,Tab Rosuvas 5 MG
P000002236          ,Tab Rozavel 10 MG
P000002237          ,Tab Rozavel 20 MG
P000002238          ,Tab Rozavel 40 MG
P000002239          ,Tab Rozavel 5 MG
P000002240          ,Tab Rozavel F 10 MG
P000002241          ,Tab Rozavel F 20 MG
P000002242          ,Tab Rozucor 10 MG
P000002243          ,Tab Rozucor 20 MG
P000002244          ,Tab Rozucor 40 MG
P000002245          ,Tab Rozucor F 10 MG
P000002254          ,Tab Sartel H
P000002255          ,Tab Satrogyl 300 MG
P000002256          ,Tab Satrogyl O
P000002257          ,Tab Seloken XL  50 MG
P000002258          ,Tab Seloken XL 100 MG
P000002259          ,Tab Seloken XL 25 MG
P000002260          ,Tab Semi Amaryl 0.5 MG
P000002269          ,Tab Serenace 5 MG
P000002270          ,Tab Serta 25 MG
P000002271          ,Tab Serta 50 MG
P000002272          ,Tab Sevlaren 800
P000002273          ,Tab Shelcal 250 MG
P000002274          ,Tab Shelcal 500 MG
P000002275          ,Tab Shelcal HD
P000002284          ,Tab Sitcom
P000002285          ,Tab SN 15 Plus
P000002286          ,Tab Sobisis 500 MG
P000002287          ,Tab Sobisis Forte
P000002288          ,Tab Soliten 10 MG
P000002289          ,Tab Soliten 5 MG
P000002290          ,Tab Solonex 300 MG
P000002291          ,Tab Solonex DT 100 MG
P000002292          ,Tab Sompraz 20 MG
P000002293          ,Tab Sompraz 40 MG
P000002294          ,Tab Sorbitrate 10 MG
P000002295          ,Tab Sorbitrate 5 MG
P000002296          ,Tab Sotalar 40 MG
P000002297          ,Tab Sporlac DS
P000002298          ,Tab Stamlo 10 MG
P000002299          ,Tab Stamlo 2.5 MG
P000002300          ,Tab Stamlo 5 MG
P000002301          ,Tab Stamlo Beta
P000002302          ,Tab Starpress XL 25 MG
P000002303          ,Tab Starpress XL 50 MG
P000002304          ,Tab Stelbid Spas
P000002305          ,Tab Stemetil MD
P000002314          ,Tab Stugeron Forte
P000002315          ,Tab Stugil
P000002316          ,Tab Supermet XL 50 MG
P000002317          ,Tab Supra Plus
P000002318          ,Tab Supradyn
P000002319          ,Tab Symbiotik XL 625 MG
P000002320          ,Tab Syndopa 110 MG
P000002329          ,Tab Tayo 60 K
P000002330          ,Tab Tazloc 20 MG
P000002331          ,Tab Tazloc 80 MG
P000002332          ,Tab Tazloc AM 40 MG
P000002333          ,Tab Tazloc Beta 25 MG
P000002334          ,Tab Tazloc Beta 50 MG
P000002335          ,Tab Tazloc CT 40 MG
P000002336          ,Tab Tazloc H 40 MG
P000002337          ,Tab Tazloc H 80 MG
P000002338          ,Tab Tegrital 100 MG
P000002339          ,Tab Tegrital 200 MG
P000002340          ,Tab Tegrital 400 MG
P000002341          ,Tab Tegrital CR 200 MG
P000002342          ,Tab Tegrital CR 300 MG
P000002343          ,Tab Tegrital CR 400 MG
P000002344          ,Tab Telcad AM 40 MG
P000002345          ,Tab Telcad H 40 MG
P000002346          ,Tab Telcad H 80 MG
P000002347          ,Tab Telcad M 25 MG
P000002348          ,Tab Telcad M 50 MG
P000002349          ,Tab Telday AM 40 MG
P000002350          ,Tab Telekast A
P000002351          ,Tab Tellzy 40 MG
P000002352          ,Tab Tellzy 80 MG
P000002353          ,Tab Tellzy AM 40 MG
P000002354          ,Tab Tellzy CH 40 MG
P000002355          ,Tab Tellzy CH 80 MG
P000002356          ,Tab Tellzy H 40 MG
P000002357          ,Tab Tellzy H 80 MG
P000002358          ,Tab Tellzy MT 25 MG
P000002359          ,Tab Tellzy MT 50 MG
P000002360          ,Tab Telma 20 MG
P000002361          ,Tab Telma 40 MG
P000002362          ,Tab Telma AM 40 MG
P000002363          ,Tab Telma AM 80 MG
P000002364          ,Tab Telma AMH 40 MG
P000002365          ,Tab Telma AMH 80 MG
P000002374          ,Tab Telmiride 20 MG
P000002375          ,Tab Telmiride 40 MG
P000002376          ,Tab Telmiride AM
P000002377          ,Tab Telmiride AMH
P000002378          ,Tab Telmiride H
P000002379          ,Tab Telmiride MT 25 MG
