"code","description"
00454,"Meds as below
Strict diet and regular exercise
Try and lose a bit of weight 
See Cardiologist 
Review 3 months"
00455,"Meds as below
Monitor sugars - AGP Advised
Review 1 week"
00456,"Meds as below
Low carb diet 
See dietician 

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken oK
Nuts, milk , curds OK
Avoid raisins , sticky dates 

Review 1 month"
00457,"advised essential Health check ;
CBC, ESR, LFTS, KFTS, HbA1C, TFTs,Vitamin D and B12 ;
----------------
review if no better after 3 days"
00458,"Meds as below 
Strict diet and regular exercise 
Monitor sugars and e mail 
Recheck TSH at 30-32 weeks and review"
00459,"Meds as below 
Strict diet and regular exercise 
Monitor BP - has not taken tabs today , was normal whenhe saw DR Ballal recently 
Review 1 week if BP not settling , else review 2 months
Recheck after 2 months"
00460,"Review with TSH report after 6 weeks done in fasting.
REVIEW AFTER 2 WEEKS WITH FBS AND PLBS LEVELS.
"
00461,"Meds as below 
Strict diet 
Try and lose weight 
Review 3 months"
00462,"Meds as below 
E mail weekly 
Post delivery stop insulin and change Glycomet SR to 500 mg 1-0-1
Review SOS or 2 weeks after delivery 
"
00463,REVIEW AFTER 2 WEEKS platelets
00464,"Meds as below 
Strict diet and regular exercise
Monitor sugars , BP 
Review 2 months
"
00465,"Meds as below Strict diet and regular exercise Monitor sugars , BP
 Review 2 months ,"
00466,"weight reduction 
physiotheraphy"
00467,"MEDICATION COMPLIANCE
stop pregaba tablet
review with blood sugar reports after 2 weeks ., we shall change the medication accordingly"
00468,kegeals exercises
00469,"Meds as below 
Strict diet and regular exercise 
Try and lose a bit of weight"
00470,"REVIEW WITH OLD MRI/ X RAY/ INVESTIGATIONS
REVIEW AFTER 2 WEEKS WITH FBS , PLBS REPORTS"
00471,"Meds as below 
Strict diet and regular exercise 
Try and lose a bit of weight 
Accuchek / One touch glucometer 
Consider AGP 

If FBS < 100 then reduce night dose by 2 units at a time
If FBS > 130 then increase night dose by 2 units at a time
If PPBS < 130 then reduce morning dose by 2 units at a time
If PPBS > 180 then increase morning dose by 2 units at a time

Review 5 days"
00472,"STRICT DIABETIC DIET 
SALT RESTRICTION"
00473,"HEAL RAISE EXERCISE FOR VARICOSE VEINS
REVIEW WITH ALL OLD REPORTS"
00474,"Advised admission in view of very high BP reading - HTN urgency. Not keen.
Warning signs explained."
00475,"Take medications regularly,
 Dietician advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 
"
00476,"Take medications regularly.
Dietician advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake "
00477,"Take medications regularly,
 Dietician advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake"
00478,"Meds as below 
Strict diet and regular exercise
Try and lose a bit of weight 
Recheck FBS , PPBS in 1 month 
If settled review in 3 months"
00479,"Meds as below
Strict diet and regular exercise
Try and lose a bit of weight 
Recheck in 3 months"
00480,"Take medications regularly,
Dietician advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 

"
00481,"Dietician advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 
"
00482,"Meds as below ;
E mail twice a week ;
drfred_williams@yahoo.com;
Post delivery stop metformin and insulin;
Review 2 weeks post natal"
00483,"Dietician advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake"
00484,"Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 
"
00485,"Meds as below
Strict diet and regular exercise
Try and lose a bit of weight 
Review with results
"
00486,"Meds as below 
Strict diet 
Exercise as permitted following angio
Review with results
"
00487,"
Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 
"
00488,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple.
Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.
Hard and less sweet fruits - apple, pear, guava.
Papaya , Melons , Kiwi , Pomegranate.
Citrus fruits - orange, musambi.
A handfull/small bowl of these fruits at a time only;
Avoid juices, consume fruit as is.
Avoid red meat.
Fish , skinless chicken oK.
Nuts, milk , curds OK.
Avoid raisins , sticky dates
Recheck in 2 months ;"
00489,"Strict diet and regular exercise;
At least 45 min brisk walk / day ;
Try and lose a bit more weight ;
Recheck in 3 months ;"
00490,"Advised to USG abdomen to check for BPH
"
00491,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Change sites;
Recheck in 2 months with FBS,PPBS, HbA1c , Urine routine"
00492,"Meds as below;
Strict diet and regular exercise:
Try and lose a bit of weight ;
If any lows or FBS < 100 then change maryl M 2 to amaryl M 1 ;
Recheck FBS, PPBS, HbA1c in 3 months ;

"
00493,"Check FSH , LH , Prolactin FBS , Fasting insulin , HbA1c , Testosterone - free and total , DHEA , CBC , , TFT 
Review with results
"
00494,"Recheck BP after 5 days and inform
recheck FBS and ppbs after 5 days and inform
"
00495,Recheck FBS after 5 days and inform
00496,"Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise
Adequate water intake 


"
00497,Check FBS and PPBS after 5 days of starting new diabetic tablets and inform
00498,Check BP after 5 days and inform
00499,"Take medications regularly
Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 
"
00500,"Take medications regularly.
Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake"
00501,"Check RBS, HbA1c , Creat , Urine routine 
Review with results"
00502,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.;

Hard and less sweet fruits - apple, pear, guava.
Papaya , Melons , Kiwi , Pomegranate.
Citrus fruits - orange, musambi.
A handfull/small bowl of these fruits at a time only.;

Avoid juices, consume fruit as is.
Avoid red meat.
Fish , skinless chicken oK;
Nuts, milk , curds OK;
Avoid raisins , sticky dates;

Review 1 month"
00503,"Meds as below;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 6 months ;"
00504,"Meds as below ;
Strict diet and regular exercise ;
Accuchek/One touch glucometer;
If FBS < 100 then reduce insulin dose by 2 units at a time ;
If FBS > 130 then increase insulin dose by 2 units at a time ;
Can go for sx once sugars < 200 
Review 1 week"
00505,MEDICATION ADHERENCE
00506,"Take medications regularly
Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 

"
00507,Check FBS and PPBS after 5 days and inform
00508,"Check BP after 1 week and information
Check free T4 after 2 weeks and review"
00509,"Meds as below 
See neurosurgeon re ? glioma
Likely course explained 
Recheck Prolactin after 4 weeks 
"
00510,"Check FBS and PPBS after 1 week and inform 
"
00511,"Diagnosis explained.;
See dietician.;
Strict diet.;
At least 15 min walk after every meal.;
Monitor sugars at home, - fasting and 1 hr post meals as explained.;
Target fasting < 95 , 1 hr post meal < 140.;
Accucheck or one touch glucometer.;
E mail readings - drfred_williams@yahoo.com - weekly.;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple;

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads..

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi.
A handfull/small bowl of these fruits at a time only.

Avoid juices, consume fruit as is.
Avoid red meat.
Fish , skinless chicken oK.
Nuts, milk , curds OK.
Avoid raisins , 

Review 1 month or SOS depending on sugars.;"
00512,"Meds as below;
Try and work on diet and exercise as discussed;
Review 2 months;
"
00513,"Take medications regularly
Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake"
00514,"Alter doses as below;
See Dietician;
Start Carb Counting;
Stay on Lantus 18 units;
review 2 weeks after starting carb counting for optimization of ratios;
Continue with diet and exercise;"
00515,consider statin if LDL not comingdown by lifestyle modifications in another 3 months
00516,Check Home BP readings twice daily atleast for 3 days – inform the readings
00517,"Check B.P , FBS and ppbs after 5 days and inform"
00518,NUTRITION AND PHYSICAL TRAINING.
00519,"Meds as below;
Review with 1 week ;"
00520,"Meds as below ;
Strict diet and regular exercise;
Review 2 months;"
00521,"Reduce insulin ;
Meds as below;
PPI;
Stay on o.6 mg dose of lirafit;
Review 1 month with FBS, PPBS"
00522,"Meds as below ;
Check TPO ab , anti TG ab ;
Review with results ;"
00523,"Meds as below ;
USG left thigh - ? lipoma ? LN 
Review with results"
00524,"Meds as below;
Adjust doses as advised;
Increase lantus as below;
Monitor sugars ;
If any lows adjust preceding dose of insulin ;

Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.

Hard and less sweet fruits - apple, pear, guava
 , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken oK
Nuts, milk , curds OK
Avoid raisins ,"
00525,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 2 months ;
drfred_williams@yahoo.com;"
00526,"Reduce cauliflower, cabbage, Broccoli, Soya"
00527,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 3 months;"
00528,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 3 months;
"
00529,"Meds as below ;
Strict diet and regular exercise ;
Revert to Mixtard 50 ;
Review 2 months"
00530,"Meds as below;
Strict diet and regular exercise ;
Try and lose a bit of weight ;
Review 3 moths;"
00531,"Meds as below,
Strict diet and regular exercise,
Try and lose a bit of weight,
Review 3 months."
00532,"Meds as below 
Strict compliance;
Try and lose weight ;
Review 1 month w ith TSH , Triglycerides , TPO ab , Anti TG ab"
00533,"Meds as below 
Strict diet and regular exercise 
Try and lose a bit of weight ;
Review 3 months"
00534,"Meds as below 
Strict compliance ;
Increase hisone;
Repeat MRI pituitary ;
Review with results;
"
00535,"Meds as below;
Strict compliance ;
Review 3 months 
"
00536,"Meds as below ;
Strict diet and regular exercise;
Recheck 6 months ;"
00537,"Meds as below 
Recheck in 4 months"
00538,"stop orcibest/ repeat 48 hour holter
"
00539,"Meds as below,
Strict diet and regular exercise,
Review 3 months."
00540,"Check bloods
Review with results
"
00541,"Meds as below ;
Strict diet and regular ;
Review 4 months;"
00542,"Change sites ;
Technique reviewed;
Strict diet ;
Watch for lows;
If any lows then reduce insulin dose further ;
Review monday with SMBG"
00543,"Reassured ;
Doing well;
Continue lifestyle measures;
Review annually;
Review with thyroid ab results"
00544,"Meds as below;
Strict diet ;
At least 45 min brisk walk / day ;
Try and lose a bit of weight ;
Review 1 month ;
Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fruits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple

Consume whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts, salads.

Hard and less sweet fruits - apple, pear, guava
Papaya , Melons , Kiwi , Pomegranate
Citrus fruits - orange, musambi
A handfull/small bowl of these fruits at a time only

Avoid juices, consume fruit as is
Avoid red meat
Fish , skinless chicken oK
Nuts, milk , curds OK
Avoid raisins , sticky dates"
00545,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Review 4 months ;
"
00546,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit more weight ;
Review 4 months"
00547,"Meds as below;
Strict diet and regular exercise;
IF FBS around 100 then reduce insulin dose by 2 units at a time;
Review 1 month"
00548,"Meds as below ;
Strict diet and regular exercise:
See dietician ;
Review 1 month ;"
00549,"Meds as below ;
Strict diet and regular exercise;
Try and lose a bit of weight ;
Monitor sugars ;
Review 1 month with FBS,PPBS, Urine routine;"
00550,"Meds as below ;
Strict diet and regular exrecise;
Try and lose a bit of weight ;
Review 3 months ;
"
00551,"Meds as below :
Strict diet and regular exrecise,
Try and lose a bit of weight,
Review 3 months"
00552,"MEds as below ;
Strict diet and regular exercise;
Reduce dytor to alternate day ;
Review 4 months ;"
00553,"Meds as below ;
Strict diet and exercise;
Review 1 month;
"
00554,"Meds as below :
Strict diet and regular exercise,
Try and lose a bit of weight,
Review 2 months."
00555,"Good fiber diet advised
Review if no better or new symptoms in 2 days"
00556,"REVIEW WITH ULTRASOUND REPORT OF PELVIS WITH DR. YASMEEN
NUTRITION 
PHYSICAL TRAINING"
00557,"Take medications regularly
Dieticians advise to be followed, 
Adequate rest and sleep, 
Physical exercise, 
Adequate water intake 
avoid salt and sugar in the diet"
